,index,PID,priceperarea,SalePrice,nn5meansaleprice,nn5medsaleprice
964,983,534401200,154.510556621881,161000,167560.0,174900.0
965,984,534402140,133.44887348353552,154000,177700.0,177500.0
966,985,534402170,82.94392523364486,177500,155500.0,159000.0
967,986,534403040,121.35176651305684,158000,157600.0,157500.0
968,987,534403050,132.78388278388277,145000,160200.0,158000.0
969,988,534403080,142.21343873517787,179900,156300.0,158000.0
970,989,534403100,124.8148148148148,168500,158580.0,158000.0
971,990,534403280,127.8976818545164,160000,167800.0,159000.0
972,991,534403290,104.22469823584031,224500,162300.0,160000.0
973,992,534403440,109.375,157500,162100.0,158000.0
974,993,534425015,121.06537530266344,200000,145830.0,145500.0
975,994,534425080,127.29181245626312,181900,154450.0,150750.0
976,995,534450090,117.66467065868264,39300,73800.0,64500.0
977,996,534476080,125.21739130434784,144000,139500.0,140000.0
978,997,534426040,138.17663817663816,145500,148410.0,150750.0
979,998,534426110,119.5965417867435,124500,160930.0,150750.0
980,999,534427010,49.131944444444436,84900,134350.0,145000.0
981,1000,534427040,113.4185303514377,142000,117760.0,120000.0
982,1001,534427090,127.8538812785388,140000,136560.0,142000.0
983,1002,534427140,113.6021100226074,150750,137660.0,145500.0
984,1003,534428020,128.1818181818182,141000,137660.0,142000.0
985,1004,534428100,136.8515205724508,153000,149100.0,141000.0
986,1005,534429030,83.16993464052287,101800,133200.0,141000.0
987,1006,534429130,121.39423076923076,151500,148800.0,141000.0
988,1007,534429150,110.72335025380713,174500,138625.0,138500.0
989,1008,534430050,159.06862745098042,129800,143225.0,138500.0
990,1009,534430080,131.8413729128015,142125,140760.0,137000.0
991,1010,534430090,133.0472103004292,124000,144385.0,138500.0
992,1011,534430110,135.9126984126984,137000,132725.0,137000.0
993,1012,534431020,152.53303964757708,138500,151020.0,137000.0
994,1013,534431030,131.35186960690316,137000,151320.0,138500.0
995,1014,534431050,80.29256399837465,197600,144300.0,138500.0
996,1015,534431070,110.8611825192802,172500,148000.0,138500.0
997,1016,534431130,127.08333333333331,122000,156520.0,138500.0
998,1017,534450110,96.84684684684684,64500,75280.0,79900.0
999,1018,534450150,116.52542372881358,82500,84580.0,79900.0
1000,1019,534450180,135.78088578088577,116500,77780.0,79900.0
1001,1020,534451020,95.5223880597015,64000,90100.0,87000.0
1002,1021,534451080,100.69444444444444,72500,100000.0,110000.0
1003,1022,534451110,91.4380714879468,110000,90380.0,85500.0
1004,1023,534451120,98.38895281933256,85500,81480.0,79900.0
1005,1024,534451130,106.96117804551541,79900,82600.0,82500.0
1006,1025,534451150,58.57580398162328,76500,72880.0,79900.0
1007,1026,534451170,71.33058984910836,52000,77780.0,79900.0
1008,1027,534452060,109.5636025998143,118000,104950.0,110000.0
1009,1028,534453080,138.61386138613858,112000,92100.0,87000.0
1010,1029,534453140,96.02649006622515,87000,97100.0,110000.0
1011,1030,534453150,101.4376996805112,127000,89100.0,87000.0
1012,1031,534455030,94.5855614973262,141500,162480.0,161000.0
1013,1032,534455080,112.35170969993021,161000,167600.0,159000.0
1014,1033,534475100,120.41392285983066,128000,151300.0,149500.0
1015,1034,534475170,83.4597875569044,165000,120030.0,128250.0
1016,1035,534475185,99.3355481727575,149500,123130.0,128250.0
1017,1036,534475250,103.4890597279716,175000,141900.0,144000.0
1018,1037,534476100,111.01973684210527,135000,141300.0,141500.0
1019,1038,534476150,101.58150851581509,167000,132780.0,134000.0
1020,1039,534476260,100.65789473684212,153000,149500.0,144000.0
1021,1040,534476320,122.76190476190477,128900,145680.0,144000.0
1022,1041,534477030,64.55992509363297,137900,140500.0,137000.0
1023,1042,534477090,105.83395661929691,141500,140600.0,140000.0
1024,1043,535103050,110.87912087912089,201800,200580.0,205000.0
1025,1044,535103070,138.04173354735153,172000,206540.0,205000.0
1026,1045,535104020,119.67694566813508,163000,168290.0,174000.0
1027,1046,535151110,134.94776828110162,142100,141400.0,141000.0
1028,1047,535151130,111.34453781512603,132500,143320.0,142100.0
1029,1048,534477110,83.93285371702638,140000,140900.0,141500.0
1030,1049,534477270,99.6387718242023,165500,137460.0,137900.0
1031,1050,534478140,71.35416666666667,137000,127080.0,133000.0
1032,1051,534478230,132.0754716981132,147000,139500.0,140000.0
1033,1052,534479120,76.30813953488372,105000,142080.0,138000.0
1034,1053,534479130,84.28390367553865,133000,136480.0,138000.0
1035,1054,534479140,89.11192214111921,146500,133780.0,133000.0
1036,1055,534479150,108.97683397683396,112900,140500.0,138000.0
1037,1056,534479240,79.2824074074074,137000,135700.0,141500.0
1038,1057,534479300,129.27350427350427,121000,129760.0,132000.0
1039,1058,534479320,104.10094637223976,132000,127560.0,122000.0
1040,1059,535101020,157.80141843971631,178000,163880.0,175000.0
1041,1060,535101110,75.12626262626263,119000,151090.0,139950.0
1042,1061,535101120,78.28282828282828,124000,163480.0,178000.0
1043,1062,535101150,80.76923076923076,126000,163080.0,178000.0
1044,1063,535102010,136.71875,175000,202440.0,201800.0
1045,1064,535104120,129.04335856847902,187500,165590.0,172000.0
1046,1065,535105030,122.33391608391608,139950,169700.0,165000.0
1047,1066,535105060,113.2075471698113,174000,157090.0,159000.0
1048,1067,535105090,115.30398322851153,165000,176300.0,163000.0
1049,1068,535105100,114.06025824964131,159000,177500.0,165000.0
1050,1069,535105110,126.39553429027113,158500,183000.0,174000.0
1051,1070,535106140,125.54824561403507,114500,156260.0,154300.0
1052,1071,535106180,94.48818897637794,144000,136160.0,135000.0
1053,1072,535106190,67.85400175901495,154300,134100.0,135000.0
1054,1073,535125010,81.55867693701856,180000,245100.0,226000.0
1055,1074,535125060,104.77515067222996,226000,240260.0,205000.0
1056,1075,535125070,163.36949585194643,256000,234260.0,205000.0
1057,1076,535125090,103.22255790533735,205000,241760.0,226000.0
1058,1077,535126010,90.33613445378151,193500,211400.0,205000.0
1059,1078,535126040,100.63559322033899,190000,180600.0,165000.0
1060,1079,535126100,79.02298850574712,110000,157607.6,155000.0
1061,1080,535126140,114.18511066398389,227000,159100.0,159000.0
1062,1081,535150070,60.35673187571922,104900,139400.0,140000.0
1063,1082,535150210,122.95081967213116,135000,139872.0,136000.0
1064,1083,535150280,108.39160839160841,124000,134292.0,135000.0
1065,1084,535151020,150.6410256410256,141000,143520.0,142100.0
1066,1085,535151040,131.11888111888112,150000,142220.0,141000.0
1067,1086,535151080,133.92857142857142,135000,144800.0,141000.0
1068,1087,535151100,129.96031746031747,131000,130780.0,135000.0
1069,1088,535151160,109.11925175370226,140000,128980.0,131000.0
1070,1089,535152010,84.16458852867831,135000,167800.0,163000.0
1071,1090,535152050,144.59459459459458,214000,144600.0,143000.0
1072,1091,535152060,131.62878787878788,139000,159600.0,148000.0
1073,1092,535152070,125.0,143000,158800.0,148000.0
1074,1093,535152130,118.9851268591426,136000,143500.0,139000.0
1075,1094,535152150,97.35294117647058,165500,136992.0,135960.0
1076,1095,535178060,116.22073578595318,139000,140280.0,148000.0
1077,1096,535178100,108.02919708029195,148000,140480.0,139000.0
1078,1097,535178120,110.70911722141823,153000,139480.0,139000.0
1079,1098,535152200,116.07142857142857,136500,160100.0,150000.0
1080,1099,535152230,105.88633288227335,156500,156720.0,142100.0
1081,1100,535152250,110.35007610350077,145000,140920.0,135000.0
1082,1101,535152280,96.77419354838709,132000,141780.0,142100.0
1083,1102,535153070,123.95309882747068,148000,166100.0,149500.0
1084,1103,535153140,128.47222222222223,185000,159200.0,145000.0
1085,1104,535153150,129.26249008723235,163000,162200.0,145000.0
1086,1105,535154060,132.43039879608727,176000,146087.6,155000.0
1087,1106,535154080,109.500693481276,157900,148307.6,149500.0
1088,1107,535154130,151.31578947368422,149500,160380.0,148000.0
1089,1108,535155110,132.00757575757575,139400,138892.0,135960.0
1090,1109,535175030,85.17156862745098,139000,151807.6,155000.0
1091,1110,535175050,127.57201646090536,155000,153767.6,166800.0
1092,1111,535175070,132.51582278481013,167500,156660.0,159500.0
1093,1112,535175180,89.99834162520729,108538,155480.0,155000.0
1094,1113,535176050,105.02530730296455,145250,154730.0,162000.0
1095,1114,535176070,120.57877813504822,150000,160660.0,166000.0
1096,1115,535176100,106.24203821656052,166800,157300.0,162000.0
1097,1116,535177020,104.89510489510491,120000,159780.0,162000.0
1098,1117,535177100,121.25748502994013,162000,159730.0,166000.0
1099,1118,535177110,101.59790819291108,174850,157160.0,162000.0
1100,1119,535179020,100.9493670886076,159500,158260.0,166000.0
1101,1120,535179050,129.12087912087912,141000,162460.0,166000.0
1102,1121,535179060,119.2528735632184,166000,157460.0,162000.0
1103,1122,535179120,125.81344902386115,116000,137690.0,135000.0
1104,1123,535180020,136.12099644128114,153000,130590.0,134450.0
1105,1124,535180030,128.81679389312978,135000,133290.0,133000.0
1106,1125,535180070,108.77831715210355,134450,134000.0,135000.0
1107,1126,535180100,125.92592592592592,136000,125290.0,133000.0
1108,1127,535180120,120.47101449275362,133000,125890.0,134450.0
1109,1128,535180130,80.77786088257292,108000,138290.0,135000.0
1110,1129,535181030,98.67229933614965,163500,141290.0,134450.0
1111,1130,535181140,92.13323883770376,130000,144460.0,135000.0
1112,1131,535305180,133.4325396825397,134500,138800.0,137500.0
1113,1132,535300040,106.49671052631581,129500,134512.0,131000.0
1114,1133,535301010,144.17815482502652,135960,140880.0,139400.0
1115,1134,535301060,123.05025996533794,142000,128392.0,130000.0
1116,1135,535301080,131.51927437641723,116000,137600.0,137500.0
1117,1136,535301150,148.57142857142858,156000,143520.0,140000.0
1118,1137,535301160,82.43589743589743,128600,149000.0,153000.0
1119,1138,535301170,117.96453353893601,153000,149320.0,142000.0
1120,1139,535302070,131.85654008438817,125000,130700.0,135000.0
1121,1140,535302080,126.87969924812029,135000,138900.0,135000.0
1122,1141,535302120,72.34726688102894,135000,128700.0,130000.0
1123,1142,535302130,119.35763888888887,137500,129100.0,130000.0
1124,1143,535302140,136.8421052631579,130000,130600.0,135000.0
1125,1144,535302200,126.02880658436214,122500,131792.0,135000.0
1126,1145,535303030,100.55865921787708,180000,141720.0,140000.0
1127,1146,535303050,101.8181818181818,140000,149720.0,153000.0
1128,1147,535303110,123.35216572504707,131000,150300.0,140000.0
1129,1148,535303150,93.25246398786959,123000,133380.0,131000.0
1130,1149,535304020,138.39285714285714,139500,137800.0,136000.0
1131,1150,535304100,113.30935251798563,126000,143380.0,139500.0
1132,1151,535304170,130.76923076923077,136000,145000.0,139500.0
1133,1152,535305120,98.41269841269842,155000,129400.0,134500.0
1134,1153,535325090,137.29729729729732,127000,129600.0,130000.0
1135,1154,535325130,110.91703056768559,127000,129600.0,130000.0
1136,1155,535325280,95.58823529411764,130000,124100.0,125000.0
1137,1156,535325290,114.42786069651741,115000,127100.0,130000.0
1138,1157,535325320,74.67532467532467,115000,121340.0,125000.0
1139,1158,535325340,132.83582089552237,133500,117640.0,115000.0
1140,1159,535325350,118.37121212121212,125000,119340.0,115000.0
1141,1160,535354130,96.79878048780488,127000,121580.0,115000.0
1142,1161,535354200,80.04385964912281,146000,117380.0,112500.0
1143,1162,535354260,90.27777777777777,156000,141880.0,145500.0
1144,1163,535325400,106.5989847715736,105000,122560.0,114000.0
1145,1164,535325450,160.63348416289594,142000,128180.0,114000.0
1146,1165,535325460,81.90289357528201,167000,130300.0,135000.0
1147,1166,535327140,129.98790810157195,107500,146280.0,130000.0
1148,1167,535327160,126.37837837837836,116900,144400.0,130000.0
1149,1168,535327200,142.24137931034485,132000,123700.0,125000.0
1150,1169,535327210,114.8843930635838,159000,123200.0,127000.0
1151,1170,535327230,56.68934240362812,100000,135000.0,130000.0
1152,1171,535350030,133.42541436464091,144900,136300.0,129000.0
1153,1172,535350040,137.82051282051282,129000,144280.0,144900.0
1154,1173,535351050,120.9831254585473,164900,129500.0,126000.0
1155,1174,535352080,97.45065789473685,118500,118160.0,113000.0
1156,1175,535352090,142.4968474148802,113000,119260.0,114000.0
1157,1176,535353040,141.1251212415131,145500,117480.0,112500.0
1158,1177,535353050,92.89617486338798,153000,115980.0,112500.0
1159,1178,535353060,85.04132231404958,102900,126000.0,145500.0
1160,1179,535353130,121.75324675324677,112500,115480.0,103000.0
1161,1180,535353160,89.3782383419689,138000,135480.0,133000.0
1162,1181,535353180,68.18181818181819,180000,127080.0,133000.0
1163,1182,535353190,66.87242798353911,97500,142500.0,138000.0
1164,1183,535353240,99.86902423051737,152500,127880.0,119900.0
1165,1184,535354050,151.17581187010074,135000,141960.0,132000.0
1166,1185,535354070,108.25,129900,139100.0,135000.0
1167,1186,535354100,135.80246913580248,132000,125980.0,127000.0
1168,1187,535355100,85.49618320610686,112000,122300.0,127000.0
1169,1188,535375010,126.13636363636364,99900,119160.0,114000.0
1170,1189,535375040,139.9719495091164,99800,109560.0,109000.0
1171,1190,535375050,81.52173913043478,135000,102520.0,99900.0
1172,1191,535375130,105.41586073500969,109000,107040.0,113000.0
1173,1192,535375140,103.45224395857308,89900,110860.0,113000.0
1174,1193,535375160,98.36065573770493,114000,107080.0,109000.0
1175,1194,535376010,117.00680272108843,103200,123700.0,125000.0
1176,1195,535376060,110.20710059171594,149000,113020.0,114000.0
1177,1196,535376090,140.45618247298918,117000,116940.0,114000.0
1178,1197,535377070,95.10489510489509,68000,128680.0,143000.0
1179,1198,535377090,136.36363636363637,144000,113480.0,114000.0
1180,1199,535377100,120.69444444444444,86900,135900.0,144000.0
1181,1200,535377150,109.72088546679501,114000,120020.0,117000.0
1182,1201,535378020,138.25757575757575,109500,131300.0,128500.0
1183,1202,535378080,100.31225604996095,128500,122900.0,120000.0
1184,1203,535378120,115.95547309833023,125000,123500.0,118500.0
1185,1204,535379060,66.63223140495867,64500,114080.0,106000.0
1186,1205,535379100,106.19469026548671,120000,126980.0,142900.0
1187,1206,535379110,96.47979139504564,148000,118500.0,120000.0
1188,1207,535380010,97.49216300940441,155500,111180.0,114000.0
1189,1208,535380050,89.85879332477535,140000,132920.0,132000.0
1190,1209,535380110,129.3154761904762,86900,109600.0,106000.0
1191,1210,535380140,96.7966573816156,139000,99180.0,86900.0
1192,1211,535381040,60.11779554059739,142900,143700.0,148000.0
1193,1212,535382020,66.28003314001657,160000,88430.0,86900.0
1194,1213,535382100,92.603550295858,156500,143380.0,142900.0
1195,1214,535382130,115.96180081855387,170000,145480.0,148000.0
1196,1215,535383060,98.49749582637727,59000,129750.0,133500.0
1197,1216,535383070,76.41921397379912,105000,120550.0,133500.0
1198,1217,535383100,82.1097372488408,106250,99180.0,86900.0
1199,1218,535383110,125.29550827423168,106000,99230.0,86900.0
1200,1219,535383120,108.27586206896551,78500,104730.0,106000.0
1201,1220,535401080,125.87412587412588,162000,162000.0,165000.0
1202,1221,535402010,74.68553459119498,190000,158490.0,159950.0
1203,1222,535402070,147.2836095764273,159950,170400.0,165000.0
1204,1223,535402090,111.59420289855072,154000,163600.0,165000.0
1205,1224,535402100,143.97905759162305,165000,161400.0,162000.0
1206,1225,535402120,99.65034965034964,171000,160200.0,162000.0
1207,1226,535402140,104.1792852816475,172000,160000.0,162000.0
1208,1230,535402330,75.93014426727409,200000,155290.0,159950.0
1209,1234,535403150,133.58458961474037,159500,137300.0,135000.0
1210,1235,535403190,150.89379600420608,143500,132080.0,129900.0
1211,1236,535403200,138.88888888888889,120000,136780.0,135000.0
1212,1237,535403210,122.17194570135747,135000,132480.0,129900.0
1213,1238,535403280,117.15160796324656,153000,128880.0,129900.0
1214,1239,535404080,159.19117647058823,129900,133500.0,135000.0
1215,1240,535425010,81.26259234385493,242000,187500.0,162000.0
1216,1241,535425040,103.21489001692049,183000,204100.0,186000.0
1217,1242,535425050,106.99728260869566,157500,209200.0,186000.0
1218,1243,535425060,141.76829268292684,186000,203500.0,183000.0
1219,1244,535425070,106.56292286874155,157500,203100.0,186000.0
1220,1245,535425080,113.3578431372549,277500,176100.0,162000.0
1221,1246,535426130,64.90384615384616,135000,184700.0,172000.0
1222,1247,535426195,129.6875,207500,170800.0,157000.0
1223,1248,535453080,146.15384615384616,152000,140040.0,138000.0
1224,1249,535453100,116.65257819103971,138000,142840.0,140000.0
1225,1250,535453150,119.65811965811966,140000,138940.0,133700.0
1226,1251,535453160,128.55769230769232,133700,140200.0,140000.0
1227,1252,535453180,122.38325281803543,152000,138280.0,132500.0
1228,1253,535453200,115.41811846689896,132500,142180.0,152000.0
1229,1254,535453210,122.14342001576044,155000,137680.0,132500.0
1230,1255,535477020,84.28493746601414,155000,158354.0,155000.0
1231,1256,535426260,125.29928172386272,157000,183200.0,172000.0
1232,1257,535426350,136.91026827012027,148000,164800.0,165000.0
1233,1258,535427070,116.96471725471243,242000,166100.0,157000.0
1234,1259,535450070,104.88958990536278,133000,122540.0,119000.0
1235,1260,535450100,96.97567389875084,147500,100860.0,102000.0
1236,1261,535450160,89.32692307692308,92900,117180.0,109900.0
1237,1262,535450180,113.255033557047,135000,121400.0,122900.0
1238,1263,535450190,133.00865800865802,122900,132840.0,135000.0
1239,1264,535450210,107.84313725490196,132000,134520.0,135000.0
1240,1265,535450220,110.16635859519407,119200,137080.0,135000.0
1241,1266,535450310,77.46478873239437,143000,142500.0,144000.0
1242,1267,535451010,127.47252747252749,116000,137580.0,135000.0
1243,1268,535451040,120.44534412955466,119000,131360.0,133000.0
1244,1269,535451100,82.39095315024231,102000,111460.0,109900.0
1245,1270,535451110,149.30555555555554,129000,106060.0,109500.0
1246,1271,535451170,86.53846153846153,90000,117760.0,109900.0
1247,1272,535451190,105.28846153846152,109500,108460.0,102000.0
1248,1273,535451210,105.67307692307692,109900,108380.0,102000.0
1249,1274,535451230,93.79770992366413,98300,129480.0,133000.0
1250,1275,535451250,72.47899159663866,138000,115240.0,116000.0
1251,1276,535452090,122.95869356388089,128000,134720.0,133700.0
1252,1277,535452120,84.2733908427339,127000,134520.0,133700.0
1253,1278,535452140,162.43169398907102,118900,115200.0,127000.0
1254,1279,535453020,126.59235668789809,159000,142030.0,144750.0
1255,1280,535453040,122.59006815968841,125900,148650.0,152000.0
1256,1281,535453070,123.59550561797752,154000,139640.0,138000.0
1257,1282,535454030,78.26923076923076,81400,116000.0,105500.0
1258,1283,535454050,84.13461538461539,87500,114780.0,105500.0
1259,1284,535454060,89.90384615384615,93500,113580.0,105500.0
1260,1285,535454070,119.85559566787005,166000,102300.0,93500.0
1261,1286,535454100,91.37577002053386,133500,112300.0,105000.0
1262,1287,535454150,104.54545454545456,138000,119700.0,133500.0
1263,1288,535455060,114.32926829268291,112500,125960.0,130000.0
1264,1289,535455080,126.8028846153846,105500,100480.0,93500.0
1265,1290,535455090,99.76525821596243,127500,96080.0,93500.0
1266,1291,535456010,76.47814910025706,119000,135000.0,141000.0
1267,1292,535456020,122.6086956521739,141000,130600.0,141000.0
1268,1293,535456050,72.22222222222223,130000,129560.0,134800.0
1269,1294,535456070,94.45843828715364,150000,125560.0,130000.0
1270,1295,535456100,132.72727272727272,109500,133660.0,134800.0
1271,1296,535456110,149.77777777777774,134800,124200.0,119000.0
1272,1297,535457010,143.3691756272401,160000,143100.0,146000.0
1273,1298,535457020,113.65286855482935,156500,134000.0,141000.0
1274,1299,535457040,78.33333333333333,141000,130600.0,141000.0
1275,1300,535457050,107.02702702702706,99000,139000.0,141000.0
1276,1301,535457070,126.95652173913044,146000,129600.0,141000.0
1277,1302,535457090,125.95744680851065,148000,129200.0,141000.0
1278,1303,535475010,80.14950166112956,144750,162560.0,167900.0
1279,1304,535475020,77.95100222717149,140000,163510.0,167900.0
1280,1305,535476110,154.09139213602552,145000,161930.0,155000.0
1281,1306,535476240,121.53110047846891,127000,130900.0,125500.0
1282,1307,535476350,137.63440860215053,192000,155304.0,144750.0
1283,1308,535476360,101.02647217720151,187000,154110.0,144750.0
1284,1309,535476370,104.22098075729359,167900,157930.0,144750.0
1285,1310,535477060,114.98516320474778,155000,158354.0,155000.0
1286,1311,535477090,122.5335720680394,136870,162600.0,169500.0
1287,1312,535477130,93.54304635761586,169500,144074.0,136870.0
1288,1313,535477150,122.48322147651008,109500,162474.0,169500.0
1289,1314,535477180,145.25462962962962,125500,118300.0,120000.0
1290,1315,535478010,134.63463463463464,134500,152100.0,154000.0
1291,1316,535478040,138.88888888888889,130000,122400.0,125500.0
1292,1317,535478070,114.83253588516745,120000,128200.0,125500.0
1293,1318,535478090,121.52777777777777,105000,131200.0,125500.0
1294,1319,535478110,120.97560975609757,124000,136500.0,141000.0
1295,1320,902106060,45.320404721753796,107500,133380.0,127500.0
1296,1321,902106070,98.37962962962965,127500,129380.0,111500.0
1297,1322,902106090,97.96918767507003,139900,126900.0,111500.0
1298,1323,902106120,87.57338551859101,89500,115300.0,115000.0
1299,1324,902106130,116.98717948717949,109500,111300.0,115000.0
1300,1325,902106140,111.86770428015564,115000,110200.0,109500.0
1301,1326,902107030,95.81043956043956,139500,124980.0,132000.0
1302,1327,902107050,149.57264957264957,140000,124280.0,107500.0
1303,1328,902108060,104.58167330677291,105000,122600.0,129000.0
1304,1329,902100010,107.29166666666669,103000,117480.0,112500.0
1305,1330,902100030,95.54973821989529,73000,123480.0,112500.0
1306,1331,902100110,83.91261171797419,169000,107000.0,111500.0
1307,1332,902101010,93.95424836601308,115000,128580.0,132000.0
1308,1333,902101050,80.93525179856115,135000,123100.0,115000.0
1309,1334,902102060,102.3391812865497,157500,131400.0,110000.0
1310,1335,902102080,89.4308943089431,110000,140900.0,111000.0
1311,1336,902103090,67.29028364514183,111500,129880.0,127500.0
1312,1337,902103100,93.54136429608127,128900,113600.0,116000.0
1313,1338,902103120,53.24074074074074,103500,118680.0,128900.0
1314,1339,902104020,110.5225988700565,156500,108700.0,111500.0
1315,1340,902104060,84.64912280701755,96500,126400.0,139500.0
1316,1341,902105010,81.61764705882355,111000,140700.0,110000.0
1317,1342,902105020,91.69054441260744,256000,132600.0,130000.0
1318,1343,902105050,99.54058192955591,130000,157800.0,130000.0
1319,1344,902105060,88.11475409836065,129000,158000.0,130000.0
1320,1345,902105110,92.17877094972069,132000,117300.0,130000.0
1321,1346,902105130,95.23809523809523,64000,154200.0,132000.0
1322,1347,902106010,96.27727856225931,150000,109380.0,116000.0
1323,1348,902106040,108.4704448507008,178000,119280.0,111500.0
1324,1349,902109010,135.30135301353013,110000,134412.8,127500.0
1325,1350,902109080,74.02760351317441,118000,141722.8,119164.0
1326,1351,902109110,96.06147934678194,200000,125322.8,118000.0
1327,1352,902109120,71.95893719806763,119164,143940.0,122250.0
1328,1353,902109130,55.58495002939448,94550,148862.8,122250.0
1329,1355,902109160,70.25862068965517,122250,148042.8,126500.0
1330,1356,902110010,103.30920372285419,99900,133000.0,139500.0
1331,1357,902110080,97.19222462203024,135000,115180.0,118000.0
1332,1358,902110090,106.16184112843357,143000,113580.0,118000.0
1333,1360,902111010,132.10900473933648,111500,121300.0,129000.0
1334,1361,902125020,70.85714285714286,124000,109780.0,105000.0
1335,1362,902125080,66.91588785046729,107400,105800.0,105000.0
1336,1363,902125120,95.51098376313276,100000,112700.0,110000.0
1337,1364,902125160,107.09504685408301,80000,116700.0,110000.0
1338,1365,902128020,121.52777777777777,105000,106280.0,107400.0
1339,1366,902128075,116.84518013631936,120000,123280.0,119000.0
1340,1367,902128100,103.7567084078712,116000,116180.0,128900.0
1341,1368,902128150,107.93871866295264,155000,152800.0,130000.0
1342,1369,902128160,121.26865671641792,130000,157800.0,130000.0
1343,1370,902128170,148.00995024875618,119000,160000.0,130000.0
1344,1371,902134060,70.42151162790698,96900,108600.0,103000.0
1345,1372,902134100,86.7630700778643,78000,109580.0,103000.0
1346,1373,902134120,71.18175535590879,103000,94080.0,96900.0
1347,1374,902135020,99.35897435897436,93000,119060.0,116000.0
1348,1375,902136110,87.96296296296295,95000,182860.0,119000.0
1349,1376,902300020,104.34537246049662,184900,129142.8,118000.0
1350,1377,902201090,114.99148211243612,135000,130300.0,129500.0
1351,1378,902201110,97.51506024096386,129500,131400.0,135000.0
1352,1379,902201120,145.75411913814958,115000,124900.0,129500.0
1353,1380,902201130,101.4370245139476,120000,123900.0,129500.0
1354,1381,902201140,131.0160427807487,147000,118500.0,120000.0
1355,1382,902202090,93.39559706470979,140000,118500.0,120000.0
1356,1383,902202150,67.05118961788031,93000,131400.0,135000.0
1357,1384,902204060,141.14583333333334,135500,113115.0,110500.0
1358,1385,902204080,92.91521486643438,80000,121200.0,112500.0
1359,1386,902204120,88.76117496807151,139000,108480.0,108500.0
1360,1387,902205070,114.25061425061425,46500,118115.0,112500.0
1361,1388,902205090,121.22844827586206,112500,104915.0,108500.0
1362,1389,902205130,113.02083333333331,108500,108280.0,112500.0
1363,1390,902205140,119.7558268590455,107900,108400.0,112500.0
1364,1391,902206020,125.0,61500,122140.0,128900.0
1365,1392,902206040,98.78419452887535,130000,105595.0,110500.0
1366,1393,902206090,101.5228426395939,120000,164540.0,130000.0
1367,1394,902206130,95.12390087929657,119000,183800.0,120000.0
1368,1395,902206220,78.9957134109002,129000,108460.0,100000.0
1369,1396,902206240,80.32128514056225,100000,114260.0,119000.0
1370,1397,902206260,103.04740406320542,91300,104500.0,100000.0
1371,1398,902206270,76.19577308120134,137000,102140.0,100000.0
1372,1399,902207010,127.59815242494227,110500,119400.0,130000.0
1373,1400,902207080,108.49097162510748,126175,93800.0,110500.0
1374,1401,902207110,76.19047619047619,64000,88872.8,100000.0
1375,1402,902207130,15.371394230769232,12789,132880.0,100000.0
1376,1403,902207140,147.08333333333334,105900,114257.8,99500.0
1377,1404,902207150,103.30578512396694,100000,115437.8,99500.0
1378,1405,902207170,125.63131313131314,99500,115537.8,100000.0
1379,1406,902207220,84.45462353277985,295000,93577.8,100000.0
1380,1407,902300110,85.74062692071297,139500,112500.0,114000.0
1381,1408,902300215,108.6864406779661,153900,147100.0,155000.0
1382,1409,902300260,91.03448275862068,132000,159480.0,155000.0
1383,1410,902301030,84.91847826086956,125000,107700.0,110000.0
1384,1411,902301060,57.94701986754967,87500,115200.0,114000.0
1385,1412,902301080,85.66978193146417,110000,110700.0,114000.0
1386,1413,902301120,71.05809128630706,137000,120500.0,114000.0
1387,1414,902301130,92.53246753246755,114000,125100.0,125000.0
1388,1415,902301150,112.094395280236,114000,125100.0,125000.0
1389,1416,902302150,38.510911424903725,90000,114700.0,114000.0
1390,1417,902303100,87.33333333333331,144100,122100.0,129500.0
1391,1418,902304040,53.167420814479634,117500,112800.0,110000.0
1392,1420,902305080,62.92517006802722,129500,128980.0,129400.0
1393,1421,902305090,49.04171364148817,87000,127280.0,129400.0
1394,1422,902305110,95.78544061302681,150000,106300.0,110000.0
1395,1423,902306120,84.02597402597402,129400,129000.0,129500.0
1396,1424,902306130,116.83599419448477,161000,122680.0,129400.0
1397,1425,902325050,92.19457013574659,163000,109200.0,106000.0
1398,1426,902325070,49.579045837231064,106000,136400.0,155000.0
1399,1427,902325100,73.66920152091254,155000,116400.0,106000.0
1400,1428,902325160,54.861111111111114,79000,123400.0,106000.0
1401,1429,902326030,100.7496212121212,265979,165380.0,163000.0
1402,1430,902326060,85.25104602510459,163000,185975.8,185000.0
1403,1431,902327040,84.14043583535107,139000,193780.0,122000.0
1404,1432,902327070,79.72097658196313,160000,204180.0,139000.0
1405,1433,902328040,86.25336927223721,128000,120700.0,119000.0
1406,1434,902328100,85.20710059171597,144000,111600.0,128000.0
1407,1435,902329030,105.82010582010582,240000,143080.8,133900.0
1408,1436,902329070,83.70175438596492,114504,166980.0,157000.0
1409,1437,902329080,92.3913043478261,119000,166080.8,157000.0
1410,1438,902329090,89.10329171396141,157000,105200.8,114504.0
1411,1439,902330010,51.73876166242579,122000,211780.0,160000.0
1412,1440,902330040,96.44087256027555,168000,129180.0,122000.0
1413,1441,902330090,75.3871230643847,185000,154080.8,133900.0
1414,1442,902331010,71.69117647058823,58500,130800.0,128000.0
1415,1443,902332030,58.44609340899171,133900,163100.8,157000.0
