,PID,Latitude,Longitude,SalePrice,nn5meansaleprice,nn5medsaleprice
1315,535456070,42.03473895918368,-93.6077650612245,150000,125560.0,130000.0
1316,535456100,42.034868387755104,-93.60776691836736,109500,133660.0,134800.0
1317,535456110,42.03490536734694,-93.60776744897959,134800,124200.0,119000.0
1318,535457010,42.034821428571426,-93.60598248979592,160000,143100.0,146000.0
1319,535457020,42.034773,-93.60598114285713,156500,134000.0,141000.0
1320,535457040,42.034618749504006,-93.60658864153649,141000,130600.0,141000.0
1321,535457050,42.034682897959186,-93.60670769387757,99000,139000.0,141000.0
1322,535457070,42.034796285714286,-93.60670585714287,146000,129600.0,141000.0
1323,535457090,42.03490967346938,-93.60670402040816,148000,129200.0,141000.0
1324,535475010,42.03700275757576,-93.60502910101009,144750,162560.0,167900.0
1325,535475020,42.03693412121211,-93.60502794949495,140000,163510.0,167900.0
1326,535476110,42.03797473457035,-93.6039140588975,145000,161930.0,155000.0
1327,535476240,42.0354846932177,-93.60388829835331,127000,130900.0,125500.0
1328,535476350,42.03684460606061,-93.60480541414141,192000,155304.0,144750.0
1329,535476360,42.03691324242424,-93.60480656565656,187000,154110.0,144750.0
1330,535476370,42.036981878787884,-93.60480771717172,167900,157930.0,144750.0
1331,535477060,42.03734973435483,-93.60367614147805,155000,158354.0,155000.0
1332,535477090,42.03655078019426,-93.6036697126137,136870,162600.0,169500.0
1333,535477130,42.03632541910413,-93.60366918912683,169500,144074.0,136870.0
1334,535477150,42.036222982244986,-93.60366895117828,109500,162474.0,169500.0
1335,535477180,42.03487444444443,-93.60366755555556,125500,118300.0,120000.0
1336,535478010,42.0354431086131,-93.60569883577749,134500,152100.0,154000.0
1337,535478040,42.035209948063226,-93.60468306987144,130000,122400.0,125500.0
1338,535478070,42.034625760400026,-93.6046536928216,120000,128200.0,125500.0
1339,535478090,42.034625874460026,-93.60475999674486,105000,131200.0,125500.0
1340,535478110,42.03462175437361,-93.60557498097911,124000,136500.0,141000.0
1341,902106060,42.031422979591845,-93.61852646938776,107500,133380.0,127500.0
1342,902106070,42.03136939759234,-93.6187385078336,127500,129380.0,111500.0
1343,902106090,42.03136811566622,-93.61886691410051,139900,126900.0,111500.0
1344,902106120,42.0314243877551,-93.62020748979592,89500,115300.0,115000.0
1345,902106130,42.03146246938776,-93.6202082244898,109500,111300.0,115000.0
1346,902106140,42.031475163265306,-93.62020846938776,115000,110200.0,109500.0
1347,902107030,42.031462612244894,-93.61714579591835,139500,124980.0,132000.0
1348,902107050,42.031376465559255,-93.6173022444427,140000,124280.0,107500.0
1349,902108060,42.031357315951794,-93.61585524405643,105000,122600.0,129000.0
1350,902100010,42.0343937215734,-93.61910824030905,103000,117480.0,112500.0
1351,902100030,42.034393167636026,-93.61898138864949,73000,123480.0,112500.0
1352,902100110,42.03338514285715,-93.61858214285715,169000,107000.0,111500.0
1353,902101010,42.034385661834456,-93.61747530123144,115000,128580.0,132000.0
1354,902101050,42.03348324489796,-93.61720153061223,135000,123100.0,115000.0
1355,902102060,42.0334784489796,-93.61561708163264,157500,131400.0,110000.0
1356,902102080,42.03339248979592,-93.61561781632652,110000,140900.0,111000.0
1357,902103090,42.032262889570774,-93.61855975092026,111500,129880.0,127500.0
1358,902103100,42.0320502,-93.61145379999999,128900,116200.0,116000.0
1359,902103120,42.0320502,-93.61145379999999,103500,121280.0,128900.0
1360,902104020,42.03241948979592,-93.6171774897959,156500,108700.0,111500.0
1361,902104060,42.032253448979596,-93.61717344897959,96500,126400.0,139500.0
1362,902105010,42.03316868097388,-93.61590522326648,111000,140700.0,110000.0
1363,902105020,42.03245028571428,-93.61562981632652,256000,132600.0,130000.0
1364,902105050,42.03230057142857,-93.6156317755102,130000,157800.0,130000.0
1365,902105060,42.032225714285715,-93.61563275510204,129000,158000.0,130000.0
1366,902105110,42.03234869387755,-93.61695569387754,132000,117300.0,130000.0
1367,902105130,42.032477836734685,-93.6169588367347,64000,154200.0,132000.0
1368,902106010,42.0320502,-93.61145379999999,150000,111980.0,116000.0
1369,902106010,42.0320502,-93.61145379999999,150000,111980.0,116000.0
1370,902106040,42.03148287755102,-93.61852881632652,178000,119280.0,111500.0
1371,902109010,42.031202533833984,-93.61899232638844,110000,134412.8,127500.0
1372,902109080,42.03029130520363,-93.61867631787277,118000,141722.8,119164.0
1373,902109110,42.03028547773993,-93.6189278569942,200000,125322.8,118000.0
1374,902109120,42.030284978911524,-93.61899075925766,119164,143940.0,122250.0
1375,902109130,42.03028423066889,-93.61908511265284,94550,148862.8,122250.0
1376,902109140,,,124500,,
1377,902109160,42.03044967823332,-93.62018455887116,122250,148042.8,126500.0
1378,902110010,42.03121157173339,-93.6173226941167,99900,133000.0,139500.0
1379,902110080,42.03028234502641,-93.61727963334768,135000,115180.0,118000.0
1380,902110090,42.03028301753961,-93.61732245002152,143000,113580.0,118000.0
1381,902110120,,,111500,,
1382,902111010,42.03119248315056,-93.61581118310563,111500,121300.0,129000.0
1383,902125020,42.033675714285714,-93.61405285714285,124000,99480.0,105000.0
1384,902125080,42.03339740816325,-93.6140427755102,107400,102800.0,105000.0
1385,902125120,42.03349893877551,-93.6153968979592,100000,112700.0,110000.0
1386,902125160,42.03369234693877,-93.61539524489795,80000,116700.0,110000.0
1387,902128020,42.03315791422828,-93.61426639635515,105000,111280.0,107400.0
1388,902128020,42.03315791422828,-93.61426639635515,105000,111280.0,107400.0
1389,902128075,42.03226914285714,-93.61400865306122,120000,122800.0,119000.0
1390,902128100,42.0320502,-93.61145379999999,116000,118780.0,128900.0
1391,902128150,42.032355714285714,-93.6154100408163,155000,152800.0,130000.0
1392,902128160,42.03241185714286,-93.61540930612246,130000,157800.0,130000.0
1393,902128170,42.032449285714286,-93.61540881632654,119000,160000.0,130000.0
1394,902134060,42.03037053061225,-93.61394577551022,96900,108600.0,103000.0
1395,902134100,42.03025391265237,-93.61426001934532,78000,109580.0,103000.0
1396,902134120,42.03038024489796,-93.61535046938776,103000,94080.0,96900.0
1397,902135020,42.031162,-93.61256091846626,93000,129680.0,128900.0
1398,902136110,42.030241789152754,-93.6108383261398,95000,182860.0,119000.0
1399,902300020,42.030118021439854,-93.6188554908037,184900,129142.8,118000.0
1400,902201090,42.03329495918367,-93.60872140816326,135000,130300.0,129500.0
1401,902201110,42.03347424489796,-93.6088341632653,129500,131400.0,135000.0
1402,902201120,42.03351832653061,-93.60883555102042,115000,124900.0,129500.0
1403,902201130,42.033562408163256,-93.60883693877553,120000,123900.0,129500.0
1404,902201140,42.03362853061224,-93.60883902040815,147000,118500.0,120000.0
1405,902202090,42.033362938775504,-93.60773793877551,140000,118500.0,120000.0
1406,902202150,42.03363257142857,-93.60774357142857,93000,131400.0,135000.0
1407,902204060,42.032176877551024,-93.60790391836734,135500,113115.0,110500.0
1408,902204080,42.03216732653061,-93.60879655102042,80000,121200.0,112500.0
1409,902204120,42.032341265306115,-93.60880151020409,139000,108480.0,108500.0
1410,902205070,42.032131,-93.606876,46500,118115.0,112500.0
1411,902205090,42.032201816326534,-93.60768387755104,112500,104915.0,108500.0
1412,902205130,42.032410142857145,-93.60769442857142,108500,108280.0,112500.0
1413,902205140,42.03242908163266,-93.60769538775509,107900,108400.0,112500.0
1414,902206020,42.031950163265314,-93.61018020408164,61500,104440.0,103500.0
1415,902206020,42.031950163265314,-93.61018020408164,61500,104440.0,103500.0
1416,902206040,42.03125390909091,-93.60899563636364,130000,105595.0,110500.0
1417,902206090,42.03046118181818,-93.60897672727272,120000,164540.0,130000.0
1418,902206130,42.030223845509,-93.60998419814982,119000,183800.0,120000.0
1419,902206220,42.030781871272076,-93.61044502247243,129000,108460.0,100000.0
1420,902206240,42.0309689479991,-93.6104506558996,100000,114260.0,119000.0
1421,902206260,42.03109366137247,-93.61045453926472,91300,97800.0,100000.0
1422,902206270,42.031402,-93.610465,137000,88660.0,91300.0
1423,902207010,42.03193969387755,-93.60865769387756,110500,119400.0,130000.0
1424,902207080,42.031558857142855,-93.60770175510204,126175,93800.0,110500.0
1425,902207110,42.031128547575314,-93.60684206639307,64000,88872.8,100000.0
1426,902207130,42.03047530489075,-93.60682804611989,12789,132880.0,100000.0
1427,902207140,42.0304250439126,-93.60682743689593,105900,114257.8,99500.0
1428,902207150,42.03040829025322,-93.60682723382124,100000,115437.8,99500.0
1429,902207170,42.03030776829692,-93.6068260153733,99500,115537.8,100000.0
1430,902207220,42.03020093333333,-93.60771933333334,295000,93577.8,100000.0
1431,902300110,42.02912142857143,-93.61848014285715,139500,112500.0,114000.0
1432,902300215,42.02914222733479,-93.62014712562159,153900,147100.0,155000.0
1433,902300260,42.02932345466957,-93.62015225124316,132000,159480.0,155000.0
1434,902301030,42.029280918367355,-93.61710277551019,125000,107700.0,110000.0
1435,902301060,42.02911030612245,-93.61709559183672,87500,115200.0,114000.0
1436,902301080,42.02897514542568,-93.6172969807962,110000,110700.0,114000.0
1437,902301120,42.02921671428571,-93.61826257142856,137000,120500.0,114000.0
1438,902301130,42.029261857142856,-93.61826428571429,114000,125100.0,125000.0
1439,902301150,42.02932957142857,-93.61826685714287,114000,125100.0,125000.0
1440,902302150,42.02928591836734,-93.6168817755102,90000,114700.0,114000.0
1441,902303100,42.027955843336954,-93.6186268970768,144100,122100.0,129500.0
1442,902304040,42.02814963265306,-93.61707365306124,117500,112800.0,110000.0
1443,902304060,,,130000,,
1444,902305080,42.028038489795925,-93.61685179591835,129500,128980.0,129400.0
1445,902305090,42.02808697959184,-93.61685259183672,87000,127280.0,129400.0
1446,902305110,42.02816779591837,-93.61685391836735,150000,106300.0,110000.0
1447,902306120,42.02714656297329,-93.61704264478568,129400,129000.0,129500.0
1448,902306130,42.02711605037863,-93.61704071582855,161000,122680.0,129400.0
1449,902325050,42.02921975510204,-93.61392595918369,163000,109200.0,106000.0
1450,902325070,42.02907646938775,-93.61392424489796,106000,136400.0,155000.0
1451,902325100,42.02906930612245,-93.61532728571429,155000,116400.0,106000.0
1452,902325160,42.02933328571429,-93.61533100000001,79000,123400.0,106000.0
1453,902326030,42.02935814285714,-93.61228857142856,265979,165380.0,163000.0
1454,902326060,42.029182551020405,-93.61228306122447,163000,185975.8,185000.0
1455,902327040,42.02923415499327,-93.61062533539705,139000,193780.0,122000.0
1456,902327070,42.02912002366332,-93.61062325031135,160000,204180.0,139000.0
1457,902328040,42.028207816326535,-93.61388661224491,128000,120700.0,119000.0
1458,902328100,42.02806730612245,-93.61530573469388,144000,111600.0,128000.0
1459,902329030,42.028224122448975,-93.61225077551019,240000,143080.8,133900.0
1460,902329070,42.02804506830828,-93.6124565522069,114504,166980.0,157000.0
1461,902329080,42.02804460246242,-93.61253632831034,119000,166080.8,157000.0
1462,902329090,42.028079,-93.61366,157000,105200.8,114504.0
1463,902330010,42.028892633438076,-93.61086585885808,122000,211780.0,160000.0
1464,902330040,42.02812757375572,-93.61061975409754,168000,129180.0,122000.0
1465,902330090,42.02825981632653,-93.61203083673469,185000,154080.8,133900.0
1466,902331010,42.02785947582387,-93.61422165586228,58500,130800.0,128000.0
1467,902332030,42.027228738131974,-93.61222826161585,133900,163100.8,157000.0
1468,902400110,42.02953089547328,-93.61041103348938,475000,131380.0,122000.0
1469,902401010,42.028892633438076,-93.61086585885808,116900,212800.0,160000.0
1470,902401030,42.028269220934355,-93.60892366574294,152000,114700.0,119000.0
1471,902401090,42.028074708774916,-93.61014271429373,93500,142480.0,152000.0
1472,902402010,42.03005281632653,-93.60853375510204,149700,142300.0,120000.0
1473,902402130,42.02827238071639,-93.60727534405744,125500,131150.0,140750.0
1474,902402150,42.028083367346944,-93.60842561224491,85000,141080.0,125500.0
1475,903206120,42.030304,-93.625951,209500,155000.0,153000.0
1476,903206160,42.030712910859606,-93.6273229732436,202500,198800.0,209500.0
1477,903206170,42.030972,-93.627498,210000,184700.0,202500.0
1478,902402250,42.02923907965382,-93.608717,122500,147340.0,149700.0
1479,902402260,42.02927820846577,-93.608717,55000,167840.0,149700.0
1480,902403070,42.02827363341727,-93.60705409205349,140750,128100.0,131500.0
1481,902404010,42.02791058457985,-93.61005959140935,153500,130480.0,122000.0
1482,902405070,42.02710956480346,-93.6083176757122,184000,126980.0,124900.0
1483,902405100,42.02717642489103,-93.60867184608313,124900,139900.0,152000.0
1484,902405120,42.027279412009655,-93.60867480737407,119000,141080.0,152000.0
1485,902406020,42.02712546980143,-93.605942312012,110000,113100.0,110000.0
1486,902406030,42.02712577584114,-93.60598764960959,125000,110100.0,110000.0
1487,902406070,42.02730468048847,-93.60702960866344,146500,138250.0,131500.0
1488,902406090,42.027962054297035,-93.60675371053449,131500,129550.0,125500.0
1489,902408080,42.02619203943843,-93.6086438920675,159500,131880.0,124900.0
1490,902427040,42.026948516371796,-93.6048353974724,87000,107400.0,110000.0
1491,902427045,42.026947690553214,-93.60479012759878,97000,105400.0,110000.0
1492,902427140,42.027111773373264,-93.60471826923042,104500,103900.0,110000.0
1493,902427150,42.02711267470888,-93.60476359890072,115500,101700.0,104500.0
1494,902427180,42.02711537871572,-93.60489958791166,110000,102800.0,104500.0
1495,902456015,42.023058,-93.60690671428571,64500,92300.0,78000.0
1496,903200080,42.033511306215786,-93.62911583980801,223500,149300.0,138000.0
1497,903201020,42.033255926252494,-93.62892854772402,149000,169400.0,144000.0
1498,903201030,42.033341908349534,-93.62893333827671,138000,166400.0,149000.0
1499,903201080,42.032821784094274,-93.6285114366866,205000,158200.0,144000.0
1500,903201090,42.03280119797051,-93.62852155980696,136500,171900.0,149000.0
1501,903202120,42.032447095592296,-93.62635229303132,140200,128100.0,137000.0
1502,903202170,42.03201642669712,-93.62608780330619,137000,124040.0,121000.0
1503,903204030,42.034485801091,-93.62600197691496,128250,127380.0,128500.0
1504,903204040,42.03369585714286,-93.62577985714287,128500,111280.0,106900.0
1505,903204095,42.03348381632653,-93.6257706734694,79500,121080.0,124000.0
1506,903205040,42.03210177747549,-93.62637284066109,121000,127240.0,137000.0
1507,903205085,42.03215358773583,-93.62723363218142,144000,147940.0,137000.0
1508,903206070,42.03052779215003,-93.62597804700451,153000,166300.0,180500.0
1509,903225040,42.03356512244898,-93.62475426530612,135000,125100.0,128000.0
1510,903225040,42.03356512244898,-93.62475426530612,135000,125100.0,128000.0
1511,903225050,42.03354385714285,-93.62475385714286,109500,130200.0,134000.0
1512,903225090,42.03342520408163,-93.62554691836736,159000,105180.0,106900.0
1513,903225140,42.03363724489796,-93.6255561020408,124000,112180.0,106900.0
1514,903225150,42.03367965306122,-93.62555793877551,87000,119580.0,124000.0
1515,903225160,42.033743265306114,-93.62556069387756,106900,115600.0,124000.0
1516,903232100,42.03152572727272,-93.62258940404041,131750,125360.0,127500.0
1517,903226060,42.033472959183676,-93.62370485714285,164900,128100.0,128000.0
1518,903226130,42.03350432653061,-93.6245320408163,128000,126480.0,134000.0
1519,903226150,42.0335893877551,-93.62453367346941,119000,133380.0,134900.0
1520,903226160,42.033631918367355,-93.62453448979592,134000,130380.0,134900.0
1521,903226170,42.03367444897959,-93.62453530612244,134900,130200.0,134000.0
1522,903227020,42.03366324489796,-93.62263804081631,128000,127180.0,128000.0
1523,903227070,42.033411,-93.622628,117000,127880.0,128000.0
1524,903227080,42.03343397959184,-93.62348342857142,120000,134880.0,132000.0
1525,903227090,42.03345546938776,-93.62348414285714,132500,132380.0,128000.0
1526,903227140,42.033670367346936,-93.62349128571428,128000,135480.0,132000.0
1527,903227150,42.033713346938775,-93.62349271428572,132000,134680.0,128000.0
1528,903228040,42.03355653061225,-93.62156963265306,157000,112200.0,113000.0
1529,903228060,42.03346926530613,-93.62156881632653,105000,122600.0,119000.0
1530,903228070,42.03334642857143,-93.62163181632653,93000,125000.0,119000.0
1531,903228080,42.033347285714285,-93.6216614489796,131000,117400.0,113000.0
1532,903228090,42.03334814285714,-93.62169108163263,113000,121000.0,119000.0
1533,903228120,42.03356314285715,-93.62241285714285,119000,125780.0,128000.0
1534,903228150,42.033689265306116,-93.62241787755102,139900,126800.0,119000.0
1535,903229040,42.0370283,-93.6204167,119900,128000.0,132000.0
1536,903230100,42.03150042455403,-93.62472727699644,100000,113800.0,115000.0
1537,903230110,42.03146458896717,-93.62472662642601,115000,110800.0,115000.0
1538,903230120,42.03141083558686,-93.62472565057041,79000,118000.0,115000.0
1539,903231010,42.03248908080808,-93.62368516161615,141500,100360.0,113000.0
1540,903231030,42.032436141414145,-93.62368428282828,133000,102060.0,113000.0
1541,903231050,42.0323832020202,-93.6236834040404,113000,114580.0,123900.0
1542,903231060,42.0323479090909,-93.62368281818182,60000,125180.0,123900.0
1543,903231070,42.03229496969697,-93.62368193939392,114500,114280.0,123900.0
1544,903231080,42.03158911111112,-93.62367022222222,123000,104880.0,105000.0
1545,903231090,42.03153617171717,-93.62366934343436,126000,104280.0,105000.0
1546,903231130,42.031412646464645,-93.62366729292928,105000,109300.0,123000.0
1547,903231180,42.03153908181685,-93.62450668469695,132000,107400.0,115000.0
1548,903231190,42.03159277575579,-93.62450757959593,115000,109800.0,115000.0
1549,903232030,42.03245227272728,-93.62260726262626,81300,125600.0,132500.0
1550,903232060,42.03236318181817,-93.62260554545456,115000,104260.0,110000.0
1551,903232090,42.031561363636364,-93.62259009090909,162900,119130.0,127500.0
1552,903232170,42.03152052525253,-93.62344805050505,80500,113380.0,123000.0
1553,903232190,42.031644050505044,-93.62345010101009,123900,104700.0,105000.0
1554,903233030,42.03247648484847,-93.6215464949495,132500,118760.0,115000.0
1555,903233050,42.03237266666667,-93.62154388888891,137500,131500.0,132500.0
1556,903233080,42.03159403030303,-93.62152434343436,150000,134780.0,132000.0
1557,903233100,42.03154212121211,-93.62152304040406,149000,134980.0,132000.0
1558,903233120,42.03145560606061,-93.62152086868687,138400,137100.0,132000.0
1559,903233140,42.03143963636364,-93.62236668686869,132000,137510.0,131750.0
1560,903400220,42.02974284670459,-93.62746622915472,214500,187600.0,207000.0
1561,903401020,42.02831142974932,-93.62558708257562,184000,154115.0,153575.0
1562,903233180,42.03158218181819,-93.62236943434344,127500,145130.0,149000.0
1563,903233220,42.03240181818182,-93.62238523232323,110000,123260.0,132500.0
1564,903234030,42.03247928571429,-93.62044965306124,110500,128900.0,132500.0
1565,903234050,42.03239,-93.62044771428572,109500,129100.0,132500.0
1566,903234090,42.031396,-93.620428,123500,108500.0,109500.0
1567,903234160,42.0313627755102,-93.62060108163263,102000,112800.0,115000.0
1568,903234220,42.03234106060607,-93.621322020202,150000,128000.0,132500.0
1569,903235010,42.03118511908954,-93.62386536688874,128000,104700.0,105000.0
1570,903235020,42.031185407180594,-93.62385053019987,89000,112500.0,123000.0
1571,903235100,42.03046517167965,-93.62447142863357,68500,110200.0,115000.0
1572,903236010,42.031212857142854,-93.62162916326531,127000,139380.0,138400.0
1573,903236040,42.03119946938776,-93.62063910204084,126500,107900.0,109500.0
1574,903236130,42.03027480292898,-93.62055726521544,200000,115460.0,122250.0
1575,903236200,42.030468017992845,-93.62234911146595,113000,138730.0,132000.0
1576,903400030,42.02949532172788,-93.6258169129528,109000,160400.0,153000.0
1577,903400040,42.02943135849678,-93.62580581729027,180500,146100.0,130000.0
1578,903400180,42.02954372815348,-93.62737676136398,207000,183200.0,202500.0
1579,903401030,42.02818250412261,-93.62556728901468,162500,140315.0,145000.0
1580,903401050,42.02714385096228,-93.62547083203638,145000,147715.0,162500.0
1581,903401070,42.02701343509556,-93.62547046323006,165000,143715.0,153575.0
1582,903456060,42.02304189053859,-93.62845120786707,91000,127361.8,126000.0
1583,903456090,,,84500,,
1584,903456090,,,84500,,
1585,903456110,,,212300,,
1586,903457040,42.023942836734705,-93.62711895918366,161000,111900.0,119500.0
1587,903425110,42.02850316666667,-93.6237345,140000,156980.0,159900.0
1588,903425190,42.02695466155664,-93.62286472313644,220000,109000.0,122000.0
1589,903425245,42.026882,-93.62525,167500,143215.0,153575.0
1590,903425270,42.02708642718712,-93.6252466759807,90000,158715.0,162500.0
1591,903425280,42.027163068173024,-93.6252472934982,153575,146000.0,162500.0
1592,903425340,42.02864619455669,-93.62542534173392,129000,153200.0,162500.0
1593,903425420,42.02952243495852,-93.62559675637488,130000,156200.0,153000.0
1594,903426010,42.030102474747466,-93.62359061616164,140000,100700.0,105000.0
1595,903426160,42.02911295918368,-93.62171457142857,160000,150580.0,155000.0
1596,903426180,42.02899673469389,-93.62171171428572,149500,152680.0,159900.0
1597,903426200,42.02888042529264,-93.62202728322204,159900,164860.0,160000.0
1598,903427090,42.02891119630249,-93.62054253089792,161000,143580.0,149500.0
1599,903427120,42.0290462244898,-93.62149285714285,155000,151580.0,159900.0
1600,903429010,42.02874720155019,-93.6205355310167,127500,150280.0,153900.0
1601,903429080,42.02797181821045,-93.62147019046543,155000,158240.0,159900.0
1602,903429110,42.02807554568359,-93.62147152372343,179900,154360.0,155000.0
1603,903429110,42.02807554568359,-93.62147152372343,179900,154360.0,155000.0
1604,903430080,42.027012173906066,-93.62166343205273,122000,136900.0,140000.0
1605,903430090,42.026893948459794,-93.62172628670231,117000,124300.0,122000.0
1606,903430130,42.02699542127183,-93.62264784136816,52500,142500.0,125000.0
1607,903450060,42.02534759262952,-93.62848650130395,169500,125680.0,139400.0
1608,903450110,,,110000,,
1609,903451090,42.02540936612429,-93.62826716757364,149000,112580.0,127000.0
1610,903451110,42.02550732377964,-93.62826987704071,139400,126800.0,127000.0
1611,903452025,42.02547327808115,-93.62550722701607,93850,112200.0,120000.0
1612,903452090,42.0252795151515,-93.62617519191922,116500,93570.0,93850.0
1613,903453080,,,202500,,
1614,903454010,42.025105489795905,-93.62720573469387,127000,119380.0,120000.0
1615,903454020,42.02510471428571,-93.62715557142856,72000,113500.0,120000.0
1616,903454060,42.024237266656925,-93.62691278211035,55000,126900.0,141000.0
1617,903454080,42.024105918367354,-93.62703997959184,119500,125100.0,141000.0
1618,903454090,42.02410653061224,-93.62709063265306,141000,115900.0,119500.0
1619,903454100,42.02410714285714,-93.62714128571429,141000,109700.0,119500.0
1620,903455030,42.025116121212115,-93.6261432020202,120000,107370.0,116500.0
1621,903455090,42.0241246122449,-93.62542132653059,125500,116660.0,109900.0
1622,903455140,42.02411995918367,-93.62572524489795,127500,100260.0,109900.0
1623,903457130,42.02306402527243,-93.62823044963444,99500,125661.8,126000.0
1624,903458020,42.023955346938784,-93.62569491836734,101000,105560.0,109900.0
1625,904100090,42.034476,-93.65579699999999,150000,181280.0,190000.0
1626,904100100,,,219000,,
1627,904100140,42.0334826686892,-93.6563841302438,244400,151400.0,137500.0
1628,904100160,42.033505289394334,-93.65783559113643,135000,169480.0,137500.0
1629,904100170,42.0334156649055,-93.65803660317009,131000,116950.0,134000.0
1630,904100190,42.03277099782414,-93.65917204678074,88750,120410.0,131000.0
1631,904101070,42.03328527989371,-93.6562433769068,200500,160180.0,137500.0
1632,904101110,,,173000,,
1633,903458060,42.0232052041655,-93.62533078624278,109900,91020.0,89500.0
1634,903458060,42.0232052041655,-93.62533078624278,109900,91020.0,89500.0
1635,903458110,42.022956877551024,-93.62546034693877,89500,95100.0,109900.0
1636,903458170,42.02315908693674,-93.626679883796,103000,113470.0,100000.0
1637,903475020,42.026712746936795,-93.62306696748756,125000,128000.0,122000.0
1638,903475040,42.0267141023798,-93.62297073103441,128500,127300.0,122000.0
1639,903475060,42.02598163456583,-93.62218509239744,122000,110600.0,117000.0
1640,903475100,42.02587769657017,-93.62208002053276,123000,110400.0,117000.0
1641,903476030,42.02673410204082,-93.62065289795919,140000,109300.0,117000.0
1642,903476090,42.02589425700439,-93.62089386191246,97500,117800.0,122000.0
1643,903476100,42.026019624956064,-93.6219415096092,87000,116300.0,122000.0
1644,903481100,42.024136214891946,-93.62402560976429,82375,112300.0,125500.0
1645,903481120,42.024135294184624,-93.62415224239899,135000,114275.0,125500.0
1646,903484020,42.02397200025093,-93.62404794278791,135000,101775.0,116000.0
1647,903484080,42.022957979591844,-93.62398130612243,50000,105160.0,109900.0
1648,903484110,42.022957795918366,-93.62418206122447,116000,90060.0,109900.0
1649,904100030,42.03440626085958,-93.65711292709213,137500,170680.0,150000.0
1650,904100040,42.03440539409389,-93.65707440417286,134000,171380.0,150000.0
1651,904302260,42.026748769781605,-93.65688970279852,100000,120080.0,108500.0
1652,904351280,,,127500,,
1653,904300150,42.028289559144355,-93.65878627384564,107500,151980.0,159900.0
1654,904301060,42.02811888524044,-93.65873733322219,179000,137680.0,125000.0
1655,904301100,42.028048373337725,-93.65731015091848,159900,126400.0,108500.0
1656,904301375,42.02747756354625,-93.66031389994257,61000,228400.0,185000.0
1657,904301410,42.02764613699593,-93.6603170025214,125000,226200.0,235000.0
1658,904302010,42.0279003,-93.65681009999999,108500,135180.0,157000.0
1659,904302020,42.0278893,-93.6566324,80000,140880.0,157000.0
1660,904302030,42.0278734,-93.6564466,157000,125480.0,108500.0
1661,904350045,42.02599250532699,-93.65832130202412,95000,131200.0,125000.0
1662,904351200,42.022832816326535,-93.65741271428571,103600,80500.0,67000.0
1663,904351240,42.023046408163275,-93.65834769387754,63000,98020.0,96000.0
1664,905103030,42.03237534962453,-93.67249476058399,157500,139600.0,131500.0
1665,905103040,42.03237701034279,-93.67255115119521,172500,136600.0,131500.0
1666,904352190,42.0228349943386,-93.65602643723079,114900,111000.0,108000.0
1667,905100030,42.03356375510205,-93.67558720408165,148000,149390.0,154500.0
1668,905100060,42.03337493877551,-93.67558555102042,130000,152990.0,154500.0
1669,905100080,42.03248367657032,-93.67559582618263,158450,146920.0,153600.0
1670,905101070,42.03445777181208,-93.67437751006712,115400,129880.0,135000.0
1671,905101100,42.03445744295303,-93.67430412751679,94000,134160.0,135000.0
1672,905101200,42.03442457142857,-93.67004946938776,118500,114676.6,124000.0
1673,905101260,42.03338348441219,-93.67001168878241,175000,139270.0,136500.0
1674,905101300,42.03339260294421,-93.67123834844584,136000,132500.0,131500.0
1675,905101310,42.03339302706197,-93.67129540238363,136500,132400.0,131500.0
1676,905101330,42.03339408735639,-93.67143803722824,90000,141700.0,136000.0
1677,905101450,42.03339691836735,-93.67536573469387,154500,148090.0,148000.0
1678,905101490,42.03364867346938,-93.67536793877552,139000,142580.0,148000.0
1679,905102010,42.03318047568215,-93.6745246509813,165000,145020.0,148000.0
1680,905102060,42.03324141929304,-93.67282384824915,131500,132900.0,123000.0
1681,905102170,42.033219299125314,-93.67000729617077,129500,148370.0,145000.0
1682,905103060,42.03238033177932,-93.67266393241763,121500,146800.0,149500.0
1683,905103110,42.03239792399196,-93.67362276162544,123000,152320.0,153600.0
1684,905103130,42.032344,-93.674315,153600,140900.0,132000.0
1685,905103140,42.032292218227745,-93.67466926377169,164500,137410.0,132000.0
1686,905107320,42.031270180841844,-93.67235114323981,158900,153430.0,153000.0
1687,905107380,42.031664569245045,-93.67415414231128,120000,156820.0,163000.0
1688,905103180,42.03245158480525,-93.675374,132000,152210.0,154500.0
1689,905104030,42.03209108414542,-93.67772001407806,129000,133990.6,130000.0
1690,905104090,42.0314912306776,-93.67704253864478,125000,137000.0,130000.0
1691,905104110,42.03130020342695,-93.67761417500942,145000,133000.0,129000.0
1692,905104180,42.031022348915755,-93.67805045810472,130000,190790.6,145000.0
1693,905104210,42.02996191433617,-93.67817999488929,125000,133260.0,134500.0
1694,905104240,42.02968199023205,-93.678181195683,119900,132700.0,130000.0
1695,905105010,42.03121063779482,-93.67573680093105,142500,137850.0,137250.0
1696,905105040,42.031084679102676,-93.67588045842474,115000,143350.0,142500.0
1697,905105070,42.030670320425884,-93.67673803276509,154000,133250.0,129000.0
1698,905105170,42.029775064517075,-93.67795673643693,134500,131360.0,130000.0
1699,905105190,42.029925192608346,-93.6779561719857,130000,132260.0,134500.0
1700,905105200,42.029975243983,-93.67795676335531,137900,130680.0,130000.0
1701,905105260,42.03116806035273,-93.67742937034932,127000,138250.0,137250.0
